%Time(s.),X-Position (x[2]),Y-Position (x[1]),Input u
1.19580000e+02,1.90978537e+00,-5.18230101e-01,5.12632281e-01
1.19590000e+02,1.90455350e+00,-5.30190963e-01,5.12594896e-01
1.19600000e+02,1.89920304e+00,-5.41994515e-01,5.12557514e-01
1.19610000e+02,1.89373556e+00,-5.53645201e-01,5.12520132e-01
1.19620000e+02,1.88815254e+00,-5.65147416e-01,5.12482753e-01
1.19630000e+02,1.88245546e+00,-5.76505502e-01,5.12445374e-01
1.19640000e+02,1.87664573e+00,-5.87723749e-01,5.12407998e-01
1.19650000e+02,1.87072472e+00,-5.98806392e-01,5.12370623e-01
1.19660000e+02,1.86469377e+00,-6.09757613e-01,5.12333249e-01
1.19670000e+02,1.85855416e+00,-6.20581534e-01,5.12295877e-01
1.19680000e+02,1.85230716e+00,-6.31282225e-01,5.12258506e-01
1.19690000e+02,1.84595395e+00,-6.41863697e-01,5.12221137e-01
1.19700000e+02,1.83949573e+00,-6.52329903e-01,5.12183770e-01
1.19710000e+02,1.83293361e+00,-6.62684740e-01,5.12146404e-01
1.19720000e+02,1.82626869e+00,-6.72932047e-01,5.12109039e-01
1.19730000e+02,1.81950202e+00,-6.83075604e-01,5.12071676e-01
1.19740000e+02,1.81263463e+00,-6.93119136e-01,5.12034315e-01
1.19750000e+02,1.80566749e+00,-7.03066306e-01,5.11996955e-01
1.19760000e+02,1.79860154e+00,-7.12920725e-01,5.11959597e-01
1.19770000e+02,1.79143769e+00,-7.22685945e-01,5.11922240e-01
1.19780000e+02,1.78417681e+00,-7.32365460e-01,5.11884885e-01
1.19790000e+02,1.77681975e+00,-7.41962709e-01,5.11847531e-01
1.19800000e+02,1.76936731e+00,-7.51481078e-01,5.11810179e-01
1.19810000e+02,1.76182025e+00,-7.60923894e-01,5.11772828e-01
1.19820000e+02,1.75417932e+00,-7.70294432e-01,5.11735479e-01
1.19830000e+02,1.74644521e+00,-7.79595913e-01,5.11698131e-01
1.19840000e+02,1.73861861e+00,-7.88831505e-01,5.11660785e-01
1.19850000e+02,1.73070016e+00,-7.98004323e-01,5.11623441e-01
1.19860000e+02,1.72269046e+00,-8.07117431e-01,5.11586098e-01
1.19870000e+02,1.71459010e+00,-8.16173843e-01,5.11548756e-01
1.19880000e+02,1.70639963e+00,-8.25176522e-01,5.11511416e-01
1.19890000e+02,1.69811957e+00,-8.34128381e-01,5.11474078e-01
1.19900000e+02,1.68975041e+00,-8.43032286e-01,5.11436741e-01
1.19910000e+02,1.68129261e+00,-8.51891055e-01,5.11399405e-01
1.19920000e+02,1.67274662e+00,-8.60707461e-01,5.11362071e-01
1.19930000e+02,1.66411285e+00,-8.69484227e-01,5.11324739e-01
1.19940000e+02,1.65539166e+00,-8.78224034e-01,5.11287408e-01
1.19950000e+02,1.64658343e+00,-8.86929519e-01,5.11250079e-01
1.19960000e+02,1.63768848e+00,-8.95603273e-01,5.11212751e-01
1.19970000e+02,1.62870711e+00,-9.04247847e-01,5.11175425e-01
1.19980000e+02,1.61963961e+00,-9.12865750e-01,5.11138100e-01
1.19990000e+02,1.61048622e+00,-9.21459447e-01,5.11100777e-01
1.20000000e+02,1.60124718e+00,-9.30031367e-01,5.11063455e-01
1.20010000e+02,1.59192269e+00,-9.38583896e-01,5.11026135e-01
1.20020000e+02,1.58251293e+00,-9.47119384e-01,5.10988816e-01
1.20030000e+02,1.57301806e+00,-9.55640141e-01,5.10951499e-01
1.20040000e+02,1.56343822e+00,-9.64148440e-01,5.10914183e-01
1.20050000e+02,1.55377352e+00,-9.72646518e-01,5.10876869e-01
1.20060000e+02,1.54402405e+00,-9.81136577e-01,5.10839557e-01
1.20070000e+02,1.53418989e+00,-9.89620782e-01,5.10802246e-01
1.20080000e+02,1.52427106e+00,-9.98101264e-01,5.10764936e-01
1.20090000e+02,1.51426762e+00,-1.00658012e+00,5.10727628e-01
1.20100000e+02,1.50417955e+00,-1.01505941e+00,5.10690322e-01
1.20110000e+02,1.49400685e+00,-1.02354117e+00,5.10653017e-01
1.20120000e+02,1.48374949e+00,-1.03202740e+00,5.10615713e-01
1.20130000e+02,1.47340740e+00,-1.04052006e+00,5.10578412e-01
1.20140000e+02,1.46298051e+00,-1.04902108e+00,5.10541111e-01
1.20150000e+02,1.45246873e+00,-1.05753237e+00,5.10503812e-01
1.20160000e+02,1.44187195e+00,-1.06605580e+00,5.10466515e-01
1.20170000e+02,1.43119004e+00,-1.07459321e+00,5.10429219e-01
1.20180000e+02,1.42042285e+00,-1.08314642e+00,5.10391925e-01
1.20190000e+02,1.40957021e+00,-1.09171720e+00,5.10354632e-01
1.20200000e+02,1.39863193e+00,-1.10030731e+00,5.10317341e-01
1.20210000e+02,1.38760783e+00,-1.10891846e+00,5.10280051e-01
1.20220000e+02,1.37649767e+00,-1.11755235e+00,5.10242763e-01
1.20230000e+02,1.36530123e+00,-1.12621064e+00,5.10205476e-01
1.20240000e+02,1.35401825e+00,-1.13489496e+00,5.10168191e-01
1.20250000e+02,1.34264846e+00,-1.14360692e+00,5.10130908e-01
1.20260000e+02,1.33119158e+00,-1.15234809e+00,5.10093625e-01
1.20270000e+02,1.31964731e+00,-1.16112001e+00,5.10056345e-01
1.20280000e+02,1.30801534e+00,-1.16992419e+00,5.10019066e-01
1.20290000e+02,1.29629534e+00,-1.17876213e+00,5.09981788e-01
1.20300000e+02,1.28448696e+00,-1.18763527e+00,5.09944512e-01
1.20310000e+02,1.27258984e+00,-1.19654503e+00,5.09907238e-01
1.20320000e+02,1.26060361e+00,-1.20549280e+00,5.09869965e-01
1.20330000e+02,1.24852789e+00,-1.21447995e+00,5.09832693e-01
1.20340000e+02,1.23636228e+00,-1.22350779e+00,5.09795423e-01
1.20350000e+02,1.22410636e+00,-1.23257761e+00,5.09758155e-01
1.20360000e+02,1.21175970e+00,-1.24169069e+00,5.09720888e-01
1.20370000e+02,1.19932188e+00,-1.25084824e+00,5.09683623e-01
1.20380000e+02,1.18679244e+00,-1.26005144e+00,5.09646359e-01
1.20390000e+02,1.17417091e+00,-1.26930146e+00,5.09609097e-01
1.20400000e+02,1.16145683e+00,-1.27859940e+00,5.09571836e-01
1.20410000e+02,1.14864972e+00,-1.28794635e+00,5.09534576e-01
1.20420000e+02,1.13574907e+00,-1.29734333e+00,5.09497319e-01
1.20430000e+02,1.12275439e+00,-1.30679135e+00,5.09460062e-01
1.20440000e+02,1.10966515e+00,-1.31629136e+00,5.09422808e-01
1.20450000e+02,1.09648085e+00,-1.32584427e+00,5.09385555e-01
1.20460000e+02,1.08320093e+00,-1.33545095e+00,5.09348303e-01
1.20470000e+02,1.06982487e+00,-1.34511221e+00,5.09311053e-01
1.20480000e+02,1.05635211e+00,-1.35482882e+00,5.09273804e-01
1.20490000e+02,1.04278211e+00,-1.36460150e+00,5.09236557e-01
1.20500000e+02,1.02911428e+00,-1.37443093e+00,5.09199311e-01
1.20510000e+02,1.01534808e+00,-1.38431772e+00,5.09162067e-01
1.20520000e+02,1.00148291e+00,-1.39426242e+00,5.09124825e-01
1.20530000e+02,9.87518207e-01,-1.40426554e+00,5.09087584e-01
1.20540000e+02,9.73453376e-01,-1.41432752e+00,5.09050344e-01
1.20550000e+02,9.59287831e-01,-1.42444873e+00,5.09013106e-01
1.20560000e+02,9.45020979e-01,-1.43462948e+00,5.08975870e-01
1.20570000e+02,9.30652224e-01,-1.44487003e+00,5.08938635e-01
1.20580000e+02,9.16180969e-01,-1.45517053e+00,5.08901401e-01
1.20590000e+02,9.01606614e-01,-1.46553109e+00,5.08864169e-01
1.20600000e+02,8.86928561e-01,-1.47595173e+00,5.08826939e-01
1.20610000e+02,8.72146210e-01,-1.48643240e+00,5.08789710e-01
1.20620000e+02,8.57258962e-01,-1.49697295e+00,5.08752482e-01
1.20630000e+02,8.42266221e-01,-1.50757315e+00,5.08715257e-01
1.20640000e+02,8.27167393e-01,-1.51823268e+00,5.08678032e-01
1.20650000e+02,8.11961887e-01,-1.52895114e+00,5.08640809e-01
1.20660000e+02,7.96649119e-01,-1.53972802e+00,5.08603588e-01
1.20670000e+02,7.81228509e-01,-1.55056270e+00,5.08566368e-01
1.20680000e+02,7.65699482e-01,-1.56145447e+00,5.08529150e-01
1.20690000e+02,7.50061473e-01,-1.57240250e+00,5.08491933e-01
1.20700000e+02,7.34313925e-01,-1.58340586e+00,5.08454718e-01
1.20710000e+02,7.18456291e-01,-1.59446347e+00,5.08417504e-01
1.20720000e+02,7.02488037e-01,-1.60557418e+00,5.08380292e-01
1.20730000e+02,6.86408637e-01,-1.61673665e+00,5.08343081e-01
1.20740000e+02,6.70217583e-01,-1.62794946e+00,5.08305872e-01
1.20750000e+02,6.53914380e-01,-1.63921102e+00,5.08268664e-01
1.20760000e+02,6.37498550e-01,-1.65051961e+00,5.08231458e-01
1.20770000e+02,6.20969633e-01,-1.66187336e+00,5.08194254e-01
1.20780000e+02,6.04327187e-01,-1.67327024e+00,5.08157051e-01
1.20790000e+02,5.87570795e-01,-1.68470809e+00,5.08119849e-01
1.20800000e+02,5.70700057e-01,-1.69618454e+00,5.08082649e-01
1.20810000e+02,5.53714602e-01,-1.70769708e+00,5.08045450e-01
1.20820000e+02,5.36614083e-01,-1.71924303e+00,5.08008253e-01
1.20830000e+02,5.19398180e-01,-1.73081951e+00,5.07971058e-01
1.20840000e+02,5.02066603e-01,-1.74242345e+00,5.07933864e-01
1.20850000e+02,4.84619096e-01,-1.75405161e+00,5.07896671e-01
1.20860000e+02,4.67055432e-01,-1.76570053e+00,5.07859480e-01
1.20870000e+02,4.49375424e-01,-1.77736656e+00,5.07822291e-01
1.20880000e+02,4.31578919e-01,-1.78904582e+00,5.07785103e-01
1.20890000e+02,4.13665806e-01,-1.80073424e+00,5.07747916e-01
1.20900000e+02,3.95636015e-01,-1.81242749e+00,5.07710731e-01
1.20910000e+02,3.77489520e-01,-1.82412104e+00,5.07673548e-01
1.20920000e+02,3.59226341e-01,-1.83581012e+00,5.07636366e-01
1.20930000e+02,3.40846548e-01,-1.84748972e+00,5.07599186e-01
1.20940000e+02,3.22350263e-01,-1.85915456e+00,5.07562007e-01
1.20950000e+02,3.03737659e-01,-1.87079913e+00,5.07524829e-01
1.20960000e+02,2.85008967e-01,-1.88241767e+00,5.07487654e-01
1.20970000e+02,2.66164477e-01,-1.89400413e+00,5.07450479e-01
1.20980000e+02,2.47204542e-01,-1.90555221e+00,5.07413306e-01
1.20990000e+02,2.28129575e-01,-1.91705533e+00,5.07376135e-01
1.21000000e+02,2.08940061e-01,-1.92850663e+00,5.07338965e-01
1.21010000e+02,1.89636551e-01,-1.93989898e+00,5.07301797e-01
1.21020000e+02,1.70219671e-01,-1.95122495e+00,5.07264630e-01
1.21030000e+02,1.50690122e-01,-1.96247683e+00,5.07227465e-01
1.21040000e+02,1.31048683e-01,-1.97364659e+00,5.07190301e-01
1.21050000e+02,1.11296215e-01,-1.98472595e+00,5.07153139e-01
1.21060000e+02,9.14336623e-02,-1.99570630e+00,5.07115978e-01
1.21070000e+02,7.14620579e-02,-2.00657873e+00,5.07078819e-01
1.21080000e+02,5.13825244e-02,-2.01733405e+00,5.07041661e-01
1.21090000e+02,3.11962779e-02,-2.02796274e+00,5.07004505e-01
1.21100000e+02,1.09046308e-02,-2.03845501e+00,5.06967351e-01
1.21110000e+02,-9.49100502e-03,-2.04880074e+00,5.06930198e-01
1.21120000e+02,-2.99891154e-02,-2.05898955e+00,5.06893046e-01
1.21130000e+02,-5.05880810e-02,-2.06901072e+00,5.06855896e-01
1.21140000e+02,-7.12861740e-02,-2.07885327e+00,5.06818747e-01
1.21150000e+02,-9.20815557e-02,-2.08850592e+00,5.06781600e-01
1.21160000e+02,-1.12972273e-01,-2.09795711e+00,5.06744454e-01
1.21170000e+02,-1.33956258e-01,-2.10719502e+00,5.06707310e-01
1.21180000e+02,-1.55031319e-01,-2.11620754e+00,5.06670168e-01
1.21190000e+02,-1.76195148e-01,-2.12498231e+00,5.06633027e-01
1.21200000e+02,-1.97445307e-01,-2.13350673e+00,5.06595887e-01
1.21210000e+02,-2.18779235e-01,-2.14176795e+00,5.06558749e-01
1.21220000e+02,-2.40194240e-01,-2.14975291e+00,5.06521613e-01
1.21230000e+02,-2.61687498e-01,-2.15744832e+00,5.06484478e-01
1.21240000e+02,-2.83256053e-01,-2.16484073e+00,5.06447344e-01
1.21250000e+02,-3.04896812e-01,-2.17191647e+00,5.06410212e-01
1.21260000e+02,-3.26606546e-01,-2.17866173e+00,5.06373082e-01
1.21270000e+02,-3.48381887e-01,-2.18506257e+00,5.06335953e-01
1.21280000e+02,-3.70219328e-01,-2.19110491e+00,5.06298825e-01
1.21290000e+02,-3.92115220e-01,-2.19677458e+00,5.06261699e-01
1.21300000e+02,-4.14065773e-01,-2.20205734e+00,5.06224575e-01
1.21310000e+02,-4.36067054e-01,-2.20693890e+00,5.06187452e-01
1.21320000e+02,-4.58114987e-01,-2.21140496e+00,5.06150331e-01
1.21330000e+02,-4.80205355e-01,-2.21544120e+00,5.06113211e-01
1.21340000e+02,-5.02333795e-01,-2.21903335e+00,5.06076092e-01
1.21350000e+02,-5.24495806e-01,-2.22216723e+00,5.06038975e-01
1.21360000e+02,-5.46686742e-01,-2.22482873e+00,5.06001860e-01
1.21370000e+02,-5.68901821e-01,-2.22700388e+00,5.05964746e-01
1.21380000e+02,-5.91136118e-01,-2.22867888e+00,5.05927634e-01
1.21390000e+02,-6.13384574e-01,-2.22984013e+00,5.05890523e-01
1.21400000e+02,-6.35641995e-01,-2.23047429e+00,5.05853414e-01
1.21410000e+02,-6.57903054e-01,-2.23056827e+00,5.05816306e-01
1.21420000e+02,-6.80162298e-01,-2.23010930e+00,5.05779200e-01
1.21430000e+02,-7.02414144e-01,-2.22908499e+00,5.05742095e-01
1.21440000e+02,-7.24652891e-01,-2.22748331e+00,5.05704991e-01
1.21450000e+02,-7.46872718e-01,-2.22529268e+00,5.05667890e-01
1.21460000e+02,-7.69067692e-01,-2.22250200e+00,5.05630789e-01
1.21470000e+02,-7.91231769e-01,-2.21910067e+00,5.05593691e-01
1.21480000e+02,-8.13358806e-01,-2.21507864e+00,5.05556593e-01
1.21490000e+02,-8.35442561e-01,-2.21042646e+00,5.05519498e-01
1.21500000e+02,-8.57476698e-01,-2.20513532e+00,5.05482403e-01
1.21510000e+02,-8.79454801e-01,-2.19919705e+00,5.05445311e-01
1.21520000e+02,-9.01370374e-01,-2.19260421e+00,5.05408219e-01
1.21530000e+02,-9.23216848e-01,-2.18535009e+00,5.05371130e-01
1.21540000e+02,-9.44987595e-01,-2.17742875e+00,5.05334041e-01
1.21550000e+02,-9.66675930e-01,-2.16883508e+00,5.05296955e-01
1.21560000e+02,-9.88275119e-01,-2.15956479e+00,5.05259870e-01
1.21570000e+02,-1.00977839e+00,-2.14961445e+00,5.05222786e-01
1.21580000e+02,-1.03117895e+00,-2.13898155e+00,5.05185704e-01
1.21590000e+02,-1.05246998e+00,-2.12766448e+00,5.05148623e-01
1.21600000e+02,-1.07364463e+00,-2.11566258e+00,5.05111544e-01
1.21610000e+02,-1.09469608e+00,-2.10297614e+00,5.05074466e-01
1.21620000e+02,-1.11561751e+00,-2.08960645e+00,5.05037390e-01
1.21630000e+02,-1.13640209e+00,-2.07555575e+00,5.05000315e-01
1.21640000e+02,-1.15704306e+00,-2.06082733e+00,5.04963242e-01
1.21650000e+02,-1.17753367e+00,-2.04542544e+00,5.04926171e-01
1.21660000e+02,-1.19786722e+00,-2.02935537e+00,5.04889101e-01
1.21670000e+02,-1.21803708e+00,-2.01262341e+00,5.04852032e-01
1.21680000e+02,-1.23803667e+00,-1.99523685e+00,5.04814965e-01
1.21690000e+02,-1.25785951e+00,-1.97720400e+00,5.04777899e-01
1.21700000e+02,-1.27749918e+00,-1.95853412e+00,5.04740835e-01
1.21710000e+02,-1.29694939e+00,-1.93923749e+00,5.04703772e-01
1.21720000e+02,-1.31620393e+00,-1.91932531e+00,5.04666711e-01
1.21730000e+02,-1.33525672e+00,-1.89880974e+00,5.04629652e-01
1.21740000e+02,-1.35410180e+00,-1.87770382e+00,5.04592594e-01
1.21750000e+02,-1.37273335e+00,-1.85602150e+00,5.04555537e-01
1.21760000e+02,-1.39114569e+00,-1.83377758e+00,5.04518482e-01
1.21770000e+02,-1.40933329e+00,-1.81098764e+00,5.04481429e-01
1.21780000e+02,-1.42729078e+00,-1.78766809e+00,5.04444376e-01
1.21790000e+02,-1.44501297e+00,-1.76383603e+00,5.04407326e-01
1.21800000e+02,-1.46249483e+00,-1.73950930e+00,5.04370277e-01
1.21810000e+02,-1.47973151e+00,-1.71470635e+00,5.04333229e-01
1.21820000e+02,-1.49671835e+00,-1.68944627e+00,5.04296183e-01
1.21830000e+02,-1.51345089e+00,-1.66374867e+00,5.04259139e-01
1.21840000e+02,-1.52992487e+00,-1.63763369e+00,5.04222096e-01
1.21850000e+02,-1.54613622e+00,-1.61112193e+00,5.04185054e-01
1.21860000e+02,-1.56208108e+00,-1.58423435e+00,5.04148014e-01
1.21870000e+02,-1.57775582e+00,-1.55699229e+00,5.04110976e-01
1.21880000e+02,-1.59315700e+00,-1.52941738e+00,5.04073939e-01
1.21890000e+02,-1.60828141e+00,-1.50153146e+00,5.04036903e-01
1.21900000e+02,-1.62312605e+00,-1.47335659e+00,5.03999869e-01
1.21910000e+02,-1.63768815e+00,-1.44491494e+00,5.03962837e-01
1.21920000e+02,-1.65196517e+00,-1.41622873e+00,5.03925806e-01
1.21930000e+02,-1.66595477e+00,-1.38732024e+00,5.03888776e-01
1.21940000e+02,-1.67965484e+00,-1.35821169e+00,5.03851748e-01
1.21950000e+02,-1.69306350e+00,-1.32892524e+00,5.03814722e-01
1.21960000e+02,-1.70617908e+00,-1.29948288e+00,5.03777697e-01
1.21970000e+02,-1.71900015e+00,-1.26990647e+00,5.03740673e-01
1.21980000e+02,-1.73152545e+00,-1.24021759e+00,5.03703651e-01
1.21990000e+02,-1.74375399e+00,-1.21043758e+00,5.03666631e-01
1.22000000e+02,-1.75568496e+00,-1.18058746e+00,5.03629612e-01
1.22010000e+02,-1.76731776e+00,-1.15068789e+00,5.03592594e-01
1.22020000e+02,-1.77865200e+00,-1.12075913e+00,5.03555578e-01
1.22030000e+02,-1.78968748e+00,-1.09082103e+00,5.03518564e-01
1.22040000e+02,-1.80042422e+00,-1.06089296e+00,5.03481551e-01
1.22050000e+02,-1.81086241e+00,-1.03099380e+00,5.03444540e-01
1.22060000e+02,-1.82100242e+00,-1.00114193e+00,5.03407530e-01
1.22070000e+02,-1.83084482e+00,-9.71355147e-01,5.03370521e-01
1.22080000e+02,-1.84039035e+00,-9.41650711e-01,5.03333514e-01
1.22090000e+02,-1.84963991e+00,-9.12045281e-01,5.03296509e-01
1.22100000e+02,-1.85859456e+00,-8.82554910e-01,5.03259505e-01
1.22110000e+02,-1.86725555e+00,-8.53195029e-01,5.03222502e-01
1.22120000e+02,-1.87562423e+00,-8.23980437e-01,5.03185501e-01
1.22130000e+02,-1.88370214e+00,-7.94925289e-01,5.03148502e-01
1.22140000e+02,-1.89149094e+00,-7.66043086e-01,5.03111504e-01
1.22150000e+02,-1.89899241e+00,-7.37346673e-01,5.03074508e-01
1.22160000e+02,-1.90620846e+00,-7.08848236e-01,5.03037513e-01
1.22170000e+02,-1.91314115e+00,-6.80559298e-01,5.03000519e-01
1.22180000e+02,-1.91979260e+00,-6.52490724e-01,5.02963527e-01
1.22190000e+02,-1.92616507e+00,-6.24652718e-01,5.02926537e-01
1.22200000e+02,-1.93226091e+00,-5.97054834e-01,5.02889548e-01
1.22210000e+02,-1.93808256e+00,-5.69705979e-01,5.02852560e-01
1.22220000e+02,-1.94363255e+00,-5.42614423e-01,5.02815575e-01
1.22230000e+02,-1.94891349e+00,-5.15787803e-01,5.02778590e-01
1.22240000e+02,-1.95392804e+00,-4.89233143e-01,5.02741607e-01
1.22250000e+02,-1.95867898e+00,-4.62956857e-01,5.02704626e-01
1.22260000e+02,-1.96316908e+00,-4.36964768e-01,5.02667646e-01
1.22270000e+02,-1.96740124e+00,-4.11262118e-01,5.02630667e-01
1.22280000e+02,-1.97137834e+00,-3.85853587e-01,5.02593690e-01
1.22290000e+02,-1.97510336e+00,-3.60743305e-01,5.02556715e-01
1.22300000e+02,-1.97857928e+00,-3.35934871e-01,5.02519741e-01
1.22310000e+02,-1.98180914e+00,-3.11431370e-01,5.02482769e-01
1.22320000e+02,-1.98479599e+00,-2.87235388e-01,5.02445798e-01
1.22330000e+02,-1.98754290e+00,-2.63349031e-01,5.02408828e-01
1.22340000e+02,-1.99005299e+00,-2.39773945e-01,5.02371860e-01
1.22350000e+02,-1.99232936e+00,-2.16511332e-01,5.02334894e-01
1.22360000e+02,-1.99437514e+00,-1.93561970e-01,5.02297929e-01
1.22370000e+02,-1.99619344e+00,-1.70926230e-01,5.02260966e-01
1.22380000e+02,-1.99778741e+00,-1.48604096e-01,5.02224004e-01
1.22390000e+02,-1.99916018e+00,-1.26595182e-01,5.02187043e-01
1.22400000e+02,-2.00031485e+00,-1.04898752e-01,5.02150084e-01
1.22410000e+02,-2.00125456e+00,-8.35137349e-02,5.02113127e-01
1.22420000e+02,-2.00198239e+00,-6.24387477e-02,5.02076171e-01
1.22430000e+02,-2.00250144e+00,-4.16721079e-02,5.02039216e-01
1.22440000e+02,-2.00281477e+00,-2.12118536e-02,5.02002263e-01
1.22450000e+02,-2.00292543e+00,-1.05575918e-03,5.01965312e-01
1.22460000e+02,-2.00283645e+00,1.87986475e-02,5.01928362e-01
1.22470000e+02,-2.00255081e+00,3.83540693e-02,5.01891414e-01
1.22480000e+02,-2.00207149e+00,5.76134243e-02,5.01854467e-01
1.22490000e+02,-2.00140144e+00,7.65798301e-02,5.01817521e-01
1.22500000e+02,-2.00054355e+00,9.52565897e-02,5.01780577e-01
1.22510000e+02,-1.99950069e+00,1.13647177e-01,5.01743635e-01
1.22520000e+02,-1.99827572e+00,1.31755222e-01,5.01706694e-01
1.22530000e+02,-1.99687142e+00,1.49584502e-01,5.01669754e-01
1.22540000e+02,-1.99529057e+00,1.67138920e-01,5.01632816e-01
1.22550000e+02,-1.99353588e+00,1.84422503e-01,5.01595880e-01
1.22560000e+02,-1.99161004e+00,2.01439383e-01,5.01558945e-01
1.22570000e+02,-1.98951568e+00,2.18193788e-01,5.01522011e-01
1.22580000e+02,-1.98725542e+00,2.34690033e-01,5.01485079e-01
1.22590000e+02,-1.98483179e+00,2.50932507e-01,5.01448149e-01
1.22600000e+02,-1.98224731e+00,2.66925663e-01,5.01411220e-01
1.22610000e+02,-1.97950444e+00,2.82674015e-01,5.01374292e-01
1.22620000e+02,-1.97660562e+00,2.98182120e-01,5.01337366e-01
1.22630000e+02,-1.97355320e+00,3.13454576e-01,5.01300442e-01
1.22640000e+02,-1.97034953e+00,3.28496015e-01,5.01263519e-01
1.22650000e+02,-1.96699687e+00,3.43311089e-01,5.01226597e-01
1.22660000e+02,-1.96349748e+00,3.57904470e-01,5.01189677e-01
1.22670000e+02,-1.95985353e+00,3.72280842e-01,5.01152759e-01
1.22680000e+02,-1.95606717e+00,3.86444890e-01,5.01115842e-01
1.22690000e+02,-1.95214050e+00,4.00401302e-01,5.01078926e-01
1.22700000e+02,-1.94807556e+00,4.14154757e-01,5.01042012e-01
1.22710000e+02,-1.94387435e+00,4.27709925e-01,5.01005100e-01
1.22720000e+02,-1.93953884e+00,4.41071457e-01,5.00968189e-01
1.22730000e+02,-1.93507093e+00,4.54243987e-01,5.00931279e-01
1.22740000e+02,-1.93047248e+00,4.67232125e-01,5.00894371e-01
1.22750000e+02,-1.92574531e+00,4.80040450e-01,5.00857464e-01
1.22760000e+02,-1.92089120e+00,4.92673514e-01,5.00820559e-01
1.22770000e+02,-1.91591186e+00,5.05135833e-01,5.00783656e-01
1.22780000e+02,-1.91080899e+00,5.17431885e-01,5.00746754e-01
1.22790000e+02,-1.90558422e+00,5.29566111e-01,5.00709853e-01
1.22800000e+02,-1.90023913e+00,5.41542909e-01,5.00672954e-01
1.22810000e+02,-1.89477529e+00,5.53366632e-01,5.00636056e-01
1.22820000e+02,-1.88919419e+00,5.65041591e-01,5.00599160e-01
1.22830000e+02,-1.88349730e+00,5.76572046e-01,5.00562266e-01
1.22840000e+02,-1.87768605e+00,5.87962210e-01,5.00525373e-01
1.22850000e+02,-1.87176180e+00,5.99216246e-01,5.00488481e-01
1.22860000e+02,-1.86572591e+00,6.10338265e-01,5.00451591e-01
1.22870000e+02,-1.85957965e+00,6.21332327e-01,5.00414702e-01
1.22880000e+02,-1.85332430e+00,6.32202439e-01,5.00377815e-01
1.22890000e+02,-1.84696107e+00,6.42952555e-01,5.00340929e-01
1.22900000e+02,-1.84049114e+00,6.53586573e-01,5.00304045e-01
1.22910000e+02,-1.83391565e+00,6.64108338e-01,5.00267163e-01
1.22920000e+02,-1.82723569e+00,6.74521642e-01,5.00230281e-01
1.22930000e+02,-1.82045233e+00,6.84830219e-01,5.00193402e-01
1.22940000e+02,-1.81356661e+00,6.95037751e-01,5.00156524e-01
1.22950000e+02,-1.80657950e+00,7.05147864e-01,5.00119647e-01
1.22960000e+02,-1.79949196e+00,7.15164129e-01,5.00082772e-01
1.22970000e+02,-1.79230492e+00,7.25090062e-01,5.00045898e-01
1.22980000e+02,-1.78501926e+00,7.34929126e-01,5.00009026e-01
1.22990000e+02,-1.77763582e+00,7.44684731e-01,4.99972155e-01
1.23000000e+02,-1.77015542e+00,7.54360230e-01,4.99935286e-01
1.23010000e+02,-1.76257885e+00,7.63958927e-01,4.99898418e-01
1.23020000e+02,-1.75490685e+00,7.73484070e-01,4.99861552e-01
1.23030000e+02,-1.74714015e+00,7.82938858e-01,4.99824687e-01
1.23040000e+02,-1.73927943e+00,7.92326435e-01,4.99787824e-01
1.23050000e+02,-1.73132534e+00,8.01649897e-01,4.99750962e-01
1.23060000e+02,-1.72327851e+00,8.10912289e-01,4.99714102e-01
1.23070000e+02,-1.71513954e+00,8.20116606e-01,4.99677243e-01
1.23080000e+02,-1.70690898e+00,8.29265794e-01,4.99640386e-01
1.23090000e+02,-1.69858738e+00,8.38362753e-01,4.99603530e-01
1.23100000e+02,-1.69017524e+00,8.47410331e-01,4.99566676e-01
1.23110000e+02,-1.68167304e+00,8.56411334e-01,4.99529823e-01
1.23120000e+02,-1.67308124e+00,8.65368519e-01,4.99492971e-01
1.23130000e+02,-1.66440024e+00,8.74284600e-01,4.99456122e-01
1.23140000e+02,-1.65563046e+00,8.83162243e-01,4.99419273e-01
1.23150000e+02,-1.64677227e+00,8.92004075e-01,4.99382426e-01
1.23160000e+02,-1.63782600e+00,9.00812676e-01,4.99345581e-01
1.23170000e+02,-1.62879197e+00,9.09590586e-01,4.99308737e-01
1.23180000e+02,-1.61967048e+00,9.18340301e-01,4.99271895e-01
1.23190000e+02,-1.61046181e+00,9.27064280e-01,4.99235054e-01
1.23200000e+02,-1.60116618e+00,9.35764939e-01,4.99198214e-01
1.23210000e+02,-1.59178383e+00,9.44444655e-01,4.99161376e-01
1.23220000e+02,-1.58231496e+00,9.53105767e-01,4.99124540e-01
1.23230000e+02,-1.57275972e+00,9.61750576e-01,4.99087705e-01
1.23240000e+02,-1.56311829e+00,9.70381344e-01,4.99050872e-01
1.23250000e+02,-1.55339078e+00,9.79000299e-01,4.99014040e-01
1.23260000e+02,-1.54357730e+00,9.87609629e-01,4.98977209e-01
1.23270000e+02,-1.53367794e+00,9.96211491e-01,4.98940380e-01
1.23280000e+02,-1.52369276e+00,1.00480800e+00,4.98903553e-01
1.23290000e+02,-1.51362181e+00,1.01340125e+00,4.98866727e-01
1.23300000e+02,-1.50346511e+00,1.02199329e+00,4.98829902e-01
