6.90000000e-01,5.63412286e-01,5.41795006e-01,-6.15620485e+00,1.96491968e+00
7.00000000e-01,4.99516161e-01,5.59084246e-01,-6.62339981e+00,1.48027724e+00
7.10000000e-01,4.30945159e-01,5.71122680e-01,-7.09024706e+00,9.12088063e-01
7.20000000e-01,3.57736886e-01,5.76987828e-01,-7.54923661e+00,2.42197858e-01
7.30000000e-01,2.80028599e-01,5.75551274e-01,-7.98749189e+00,-5.52624062e-01
7.40000000e-01,1.98127384e-01,5.65422057e-01,-8.38314381e+00,-1.50183233e+00
7.50000000e-01,1.12628295e-01,5.44880484e-01,-8.69913947e+00,-2.64171241e+00
7.60000000e-01,2.46138712e-02,5.11814966e-01,-8.87283864e+00,-4.01371075e+00
7.70000000e-01,-6.40133045e-02,4.63704223e-01,-8.79958773e+00,-5.65585877e+00
7.80000000e-01,-1.50004891e-01,3.97761407e-01,-8.31139495e+00,-7.57640858e+00
7.90000000e-01,-2.28057224e-01,3.11510216e-01,-7.16675478e+00,-9.69019709e+00
8.00000000e-01,-2.90273661e-01,2.04243825e-01,-5.10990802e+00,-1.17087360e+01
8.10000000e-01,-3.26987413e-01,7.95110071e-02,-2.09503241e+00,-1.30762283e+01
8.20000000e-01,-3.30462618e-01,-5.30879882e-02,1.41560418e+00,-1.32150859e+01
8.30000000e-01,-2.99851090e-01,-1.80349136e-01,4.58744613e+00,-1.20553415e+01
8.40000000e-01,-2.41838676e-01,-2.91560774e-01,6.84746369e+00,-1.01126816e+01
8.50000000e-01,-1.66108833e-01,-3.82005166e-01,8.15723400e+00,-7.98244846e+00
8.60000000e-01,-8.10701872e-02,-4.51753680e-01,8.75469642e+00,-6.00815604e+00
8.70000000e-01,7.46488530e-03,-5.03087122e-01,8.89347052e+00,-4.30640910e+00
8.80000000e-01,9.58896264e-02,-5.38805491e-01,8.75696850e+00,-2.88103384e+00
8.90000000e-01,1.82078295e-01,-5.61511152e-01,8.46109905e+00,-1.69685809e+00
9.00000000e-01,2.64815810e-01,-5.73405340e-01,8.07555477e+00,-7.11914763e-01
9.10000000e-01,3.43429750e-01,-5.76286440e-01,7.64158629e+00,1.11513674e-01
9.20000000e-01,4.17568227e-01,-5.71609252e-01,7.18352801e+00,8.04343896e-01
9.30000000e-01,4.87068314e-01,-5.60552450e-01,6.71570715e+00,1.39104377e+00
9.40000000e-01,5.51878022e-01,-5.44077704e-01,6.24649347e+00,1.89074671e+00
9.50000000e-01,6.12009647e-01,-5.22977209e-01,5.78067325e+00,2.31839317e+00
9.60000000e-01,6.67511564e-01,-4.97910635e-01,5.32085452e+00,2.68569020e+00
9.70000000e-01,7.18451012e-01,-4.69433541e-01,4.86830983e+00,3.00186282e+00
9.80000000e-01,7.64903509e-01,-4.38019203e-01,4.42348862e+00,3.27422518e+00
9.90000000e-01,8.06946325e-01,-4.04075468e-01,3.98633258e+00,3.50861016e+00
1.00000000e+00,8.44654462e-01,-3.67957888e-01,3.55647182e+00,3.70969142e+00
